territory,region,district,District 2,sites_code,sites_name,ruangan_code,ruangan_name,ruangan_panjang,ruangan_lebar,ruangan_tinggi,ruangan_luas,rack_code,rack_name,rack_panjang,rack_lebar,rack_tinggi,rack_luas,code,name,label_code,jenis,merk,tahun_operasi,status,kondisi,kapasitas,satuan_kapasitas,jenis_tegangan,beban_arus,satuan_beban,keterangan,Usia Perangkat,Condition,latitude,longitude,address,class_type,organization_name,teknisi,uuid,organization_uuid,organization_sname
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0003,BATERAI ZTE,0.47,1.26,0.92,0.59,TIF1-SPS-03-0003-00012,BATERAI ZTE 500 AH,1760418435959627-YHKQAVCIAZ,BATKERING,ZTE,2005,AKTIF,NORMAL,500,Ah,,0,A,,21,Usulan Modernisasi,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0010,RACK OTB AKSES,0.6,0.4,2.2,0.24,TIF1-BKM-01-0010-00023,OTB AKSES,1760417288546613-XRSKC3CLGH,OTB,CUSTOM,2015,AKTIF,NORMAL,12,CORE,,0,CORE,,11,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0011,RACK OTB AKSES,0.6,0.4,1.9,0.24,TIF1-BKM-01-0011-00024,OTB AKSES,1760417288729307-YQJU8HCZGR,OTB,CUSTOM,2015,AKTIF,NORMAL,24,CORE,,0,CORE,,11,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0011,RACK OTB AKSES,0.6,0.4,1.9,0.24,TIF1-BKM-01-0011-00025,OTB AKSES,1760417288180516-3NZDMX2ZK3,OTB,CUSTOM,2015,AKTIF,NORMAL,24,CORE,,0,CORE,,11,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0011,RACK OTB AKSES,0.6,0.4,1.9,0.24,TIF1-BKM-01-0011-00026,OTB AKSES,176041728818049-6EI777C3XY,OTB,CUSTOM,2015,AKTIF,NORMAL,12,CORE,,0,CORE,,11,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0011,RACK OTB AKSES,0.6,0.4,1.9,0.24,TIF1-BKM-01-0011-00027,OTB AKSES,1760417288362815-71PZ6Z7YMQ,OTB,CUSTOM,2015,AKTIF,NORMAL,12,CORE,,0,CORE,,11,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0011,RACK OTB AKSES,0.6,0.4,1.9,0.24,TIF1-BKM-01-0011-00028,OTB LASTMILE BKM - BSC TSEL,1760417288546636-MUGIFSJPG6,OTB,CUSTOM,2015,AKTIF,NORMAL,24,CORE,,0,CORE,,11,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0012,RACK AUTOLAMBDA,0.6,0.82,2.06,0.49,TIF1-BKM-01-0012-00029,AUTOLAMBDA,1760417288729281-T1C39EN5E0,DWDM,INFINERA,2022,AKTIF,NORMAL,,,DC,4.5,A,,4,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0013,RACK DWDM HUAWEI,0.4,0.6,2.2,0.24,TIF1-BKM-01-0013-00030,DWDM HUAWEI,1760417288913833-JY9AP0UYNM,DWDM,HUAWEI,2025,AKTIF,NORMAL,,,DC,3.2,A,,1,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0013,RACK DWDM HUAWEI,0.4,0.6,2.2,0.24,TIF1-BKM-01-0013-00031,DWDM HUAWEI,1760417288913857-A9TZGI3T90,DWDM,HUAWEI,2025,AKTIF,NORMAL,,,DC,3.2,A,,1,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,,,,,,,TIF1-BKM-01-0000-00047,AC SPLIT DAIKIN 2 PK,1760417290031315-12QWYD6ML6,ACSPLIT,DAIKIN,2024,AKTIF,NORMAL,2,PK,AC,0,A,,2,Usia Operasi,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-02,R. GENSET,4.7,3.7,2.7,17.39,TIF1-BKM-02-0001,RACK GENSET,2.44,1,1.1,2.44,TIF1-BKM-02-0001-00048,GENSET,1760417290215131-9111ORANUH,GENSET,DEUTZ,2008,AKTIF,NORMAL,75,KVa,AC,0,KVa,,18,Usia Operasi,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-02,R. GENSET,4.7,3.7,2.7,17.39,,,,,,,TIF1-BKM-02-0000-00049,TANKI BBM HARIAN,1760417290215159-XYYZNXI0U5,TANGKIBBM,CUSTOM,2008,AKTIF,NORMAL,257,L,,0,L,,18,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-02,R. GENSET,4.7,3.7,2.7,17.39,,,,,,,TIF1-BKM-02-0000-00050,RELAY OSASE PLN,1760417290399937-TNKDKJF9MH,RTU,CUSTOM,2011,AKTIF,NORMAL,,,AC,2,A,,15,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-02,R. GENSET,4.7,3.7,2.7,17.39,TIF1-BKM-02-0003,RACK MDP,0.5,0.6,1.75,0.3,TIF1-BKM-02-0003-00052,MDP,1760417290579849-YXO6Z7OLDH,MDP,CUSTOM,2008,AKTIF,NORMAL,,,DC,0,A,,18,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0007,OTN SCN,0.35,0.6,2.2,0.21,TIF1-SPS-03-0007-00016,30190_SIMPANG PALAS_01 M24 (CLIENT),1760418436513844-KWOM8V6NHX,DWDM,HUAWEI,2022,AKTIF,NORMAL,,,DC,12.5,A,,4,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0007,OTN SCN,0.35,0.6,2.2,0.21,TIF1-SPS-03-0007-00017,30189_SIMPANG PALAS_00 M12 SUBRACK 0 DIR LABUHAN MARINGGAI (LINE),1760418436697341-6FRF4XBRQ7,DWDM,HUAWEI,2022,AKTIF,NORMAL,,,DC,5.2,A,,4,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0007,OTN SCN,0.35,0.6,2.2,0.21,TIF1-SPS-03-0007-00018,30189_SIMPANG PALAS_00 M12 SUBRACK 1 DIR LABUHAN MARINGGAI (LINE),176041843651387-EEVUF9GNGB,DWDM,HUAWEI,2022,AKTIF,NORMAL,,,DC,5.3,A,,4,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,,,,,,,TIF1-SPS-03-0000-00019,DCPDB GPON,1760418436697305-7SEEUD0XSR,DCPDB,CUSTOM,2016,AKTIF,NORMAL,,,DC,0,A,,10,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,,,,,,,TIF1-SPS-03-0000-00020,DCPDB 1,1760418437063189-XR7K2UF756,DCPDB,CUSTOM,2009,AKTIF,NORMAL,,,DC,0,A,,17,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,,,,,,,TIF1-SPS-03-0000-00021,ACPDB 1,1760418437063226-AK2SFS37VL,ACPDB,CUSTOM,2015,AKTIF,NORMAL,,,AC,0,A,,11,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,,,,,,,TIF1-SPS-03-0000-00022,RTU OSASE,1760418436878794-G165DMP5KY,RTU,CUSTOM,2011,AKTIF,NORMAL,,,DC,1,A,,15,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-04,R. FTM,3.22,2.8,3.6,9.02,TIF1-BKM-04-0001,RACK FTM,0.9,0.6,2.15,0.54,TIF1-BKM-04-0001-00055,FTM RACK 1,1760417291312985-YIU0BCWAQ4,FTM,CUSTOM,2014,AKTIF,NORMAL,0,CORE,,0,CORE,,12,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-04,R. FTM,3.22,2.8,3.6,9.02,TIF1-BKM-04-0002,RACK FTM,0.9,0.6,2.15,0.54,TIF1-BKM-04-0002-00058,FTM RACK 2,1760417291313011-IWH0GTYJ70,FTM,CUSTOM,2014,AKTIF,NORMAL,0,CORE,,0,CORE,,12,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-04,R. FTM,3.22,2.8,3.6,9.02,TIF1-BKM-04-0003,RACK FTM,0.9,0.6,2.15,0.54,TIF1-BKM-04-0003-00059,FTM RACK 3,1760417291680899-EJXJ97HWFA,FTM,CUSTOM,2014,AKTIF,NORMAL,0,CORE,,0,CORE,,12,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BKM,BUKIT KEMUNING,TIF1-BKM-01,R. TRANSMISI,6.8,5.25,4,35.7,TIF1-BKM-01-0015,RACK GPON,0.4,0.6,2.2,0.24,TIF1-BKM-01-0015-00061,GPON02-D1-BKM-2,1760417290947325-D0ZR239ZW9,OLT,HUAWEI,2024,AKTIF,NORMAL,,,DC,8.3,A,,2,,-4.865309,104.566658,,ADVANCE,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",042d2d97-f3c9-49f5-85d3-ab41acfb9f07,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,,,,,,,TIF1-SPS-03-0000-00027,DCPDB OTN HUAWEI,1760418437433959-9BBN03Y7F0,DCPDB,CUSTOM,2020,AKTIF,NORMAL,,,DC,0,A,,6,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0010,FTM RACK 1,0.6,0.9,2.2,0.54,TIF1-SPS-03-0010-00028,RACK FTM - OA,1760418437618992-RXTOK7LZPZ,FTM,CUSTOM,2016,AKTIF,NORMAL,144,CORE,,0,CORE,,10,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0011,FTM RACK 2,0.6,0.9,2.2,0.54,TIF1-SPS-03-0011-00029,RACK FTM - EA,1760418437247838-4OWFO1VKLK,FTM,CUSTOM,2016,AKTIF,NORMAL,144,CORE,,0,CORE,,10,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0012,FTM RACK 3,0.6,0.9,2.2,0.54,TIF1-SPS-03-0012-00030,RACK FTM - ET,176041843780371-NZ7X781W9L,FTM,CUSTOM,2016,AKTIF,NORMAL,144,CORE,,0,CORE,,10,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0008,OTB BACKBONE,0.6,0.6,1.92,0.36,TIF1-SPS-03-0008-00031,OTB BACKBONE SPS - BKH 24 C,1760418437987187-T61TYBNBOC,OTB,CUSTOM,2012,AKTIF,NORMAL,24,CORE,,0,CORE,,14,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0008,OTB BACKBONE,0.6,0.6,1.92,0.36,TIF1-SPS-03-0008-00032,OTB LASTMILE STO SPS - BSC TSEL BLAMBANGAN 24 C,1760418437987163-CEHKOBENRA,OTB,CUSTOM,2012,AKTIF,NORMAL,24,CORE,,0,CORE,,14,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,KBI,KOTABUMI,TIF1-KBI-02,R.TRANSMISI,6.97,5.22,3.48,36.38,TIF1-KBI-02-0004,RACK OTB AKSES,0.56,0.57,1.95,0.32,TIF1-KBI-02-0004-00017,OTB AKSES,1760420504262689-TWK1N6DY41,OTB,CUSTOM,2015,AKTIF,NORMAL,12,CORE,,0,CORE,,11,,-4.830727094,104.8890505,,BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",3279c368-5046-443f-9eb0-c69a79ea6789,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,KBI,KOTABUMI,TIF1-KBI-02,R.TRANSMISI,6.97,5.22,3.48,36.38,TIF1-KBI-02-0004,RACK OTB AKSES,0.56,0.57,1.95,0.32,TIF1-KBI-02-0004-00018,OTB AKSES,1760420504262714-66GR1UVM8M,OTB,CUSTOM,2015,AKTIF,NORMAL,12,CORE,,0,CORE,,11,,-4.830727094,104.8890505,,BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",3279c368-5046-443f-9eb0-c69a79ea6789,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,SPS,SIMPANG PALAS,TIF1-SPS-03,R. TRANSMISI,8,4.85,3.7,38.8,TIF1-SPS-03-0009,OTB BACKBONE,0.38,0.53,2.07,0.2,TIF1-SPS-03-0009-00034,OTB BACKBONE SPS -KLA 24 C,176041843817546-HBQO4SM5RM,OTB,CUSTOM,2012,AKTIF,NORMAL,24,CORE,,0,CORE,,14,,-5.729291274,105.6539626,"Jl. Raya Blambangan, Blambangan, Penengahan, Lampung Selatan | Kabupaten Lampung Selatan | Provinsi Lampung",BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, KHORI DWIPUTRA, Piki Ramli, SYAFRUDDIN",7ae65339-bdac-414b-a686-c46f7f6b41f4,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BDU,BLAMBANGAN UMPU,TIF1-BDU-01,RUANG RECTIFIER,4.8,2.8,3.4,13.44,TIF1-BDU-01-0001,BATTERY BANK 1 ZTE,0.45,1.2,1,0.54,TIF1-BDU-01-0001-00003,BATTERY BANK 1 ZTE,1760419828773601-N4TTM7QVHU,BATKERING,ZTE,2008,AKTIF,NORMAL,300,Ah,DC,0,A,,18,Usulan Modernisasi,-4.504381978,104.518212,,BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",567d1110-b6c3-40fa-b22b-09286a23249c,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
TIF1,1,LAMPUNG,#REF!,BDU,BLAMBANGAN UMPU,TIF1-BDU-01,RUANG RECTIFIER,4.8,2.8,3.4,13.44,,,,,,,TIF1-BDU-01-0000-00005,OSASE,1760419827927231-0YBV75NS2E,RTU,SCHNEIDR,2018,AKTIF,NORMAL,,,DC,1.4,A,,8,,-4.504381978,104.518212,,BASIC,CLUSTER LAMPUNG,"BAYU KURNIA PUTRA, Dwi Supardi, Ikhsan Aqsal Maulid, KHORI DWIPUTRA, SYAFRUDDIN",567d1110-b6c3-40fa-b22b-09286a23249c,dca45bd7-fd08-46d8-8272-ea3b747cec28,C_LMPU
